id,timestamp,headline,source,corridor,risk_score,severity,summary,url
EVT_0459,2026-08-20T08:00:00Z,Oil industry hit hard by new travel restrictions,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0460,2026-08-20T08:00:00Z,Now 321 ships held queue suez canal remains blocked,LLaMA Ground Truth / Suez,Suez,9.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0461,2026-08-20T08:00:00Z,.suez canal remains blocked amid efforts free trapped vessel,LLaMA Ground Truth / Suez,Suez,9.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0462,2026-08-20T08:00:00Z,Suez canal still blocked by stuck ship after five days,LLaMA Ground Truth / Suez,Suez,9.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0463,2026-08-20T08:00:00Z,Suez canal crisis latest ship ever given plan high tide blocked today evg,LLaMA Ground Truth / Suez,Suez,9.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0464,2026-08-20T08:00:00Z,Photo gallery dna explainer history significance importance of suez canal which is blocked by a huge container ship ever given egypt world trade,LLaMA Ground Truth / Suez,Suez,7.0,HIGH,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0465,2026-08-20T08:00:00Z,Egypt loses some 14mln a day over suez canal blockage waterway administration says,LLaMA Ground Truth / Suez,Suez,8.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0466,2026-08-20T08:00:00Z,Suez canal crisis blocked latest ever given containers refloat,LLaMA Ground Truth / Suez,Suez,7.0,HIGH,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0467,2026-08-20T08:00:00Z,Crude oil price double bottom suez canal blockage,LLaMA Ground Truth / Other,Other,5.0,HIGH,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0468,2026-08-20T08:00:00Z,Suez canal blockage adds to pressure points in global trade,LLaMA Ground Truth / Suez,Suez,8.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0469,2026-08-20T08:00:00Z,News brief derek chauvin trial suez canal blocked,LLaMA Ground Truth / Suez,Suez,7.0,HIGH,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0470,2026-08-20T08:00:00Z,Suez canal blockage may heighten price pressures in steel metals sources,LLaMA Ground Truth / Suez,Suez,6.0,HIGH,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0471,2026-08-20T08:00:00Z,Lpg trade sees little impact from suez canal blockage,LLaMA Ground Truth / Suez,Suez,4.0,MEDIUM,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0472,2026-08-20T08:00:00Z,India and saudi arabia spar over oil prices,LLaMA Ground Truth / Other,Other,5.0,HIGH,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0473,2026-08-20T08:00:00Z,Watch live tug boats attempt to clear suez canal blockage,LLaMA Ground Truth / Suez,Suez,8.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0474,2026-08-20T08:00:00Z,Suez canal blockage will hit us in short term warns harvard economist,LLaMA Ground Truth / Suez,Suez,7.0,HIGH,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0475,2026-08-20T08:00:00Z,Global reinsurers stare at massive losses from suez canal blockage fitch says,LLaMA Ground Truth / Other Maritime Route,Other,7.0,HIGH,Freight or war-risk insurance cost moving on corridor risk,https://krude.energy/intelligence
EVT_0476,2026-08-20T08:00:00Z,Timing of suez canal blockage was terrible hitting already struggling asia europe supply chain with a never ending peak season,LLaMA Ground Truth / Suez,Suez,8.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0477,2026-08-20T08:00:00Z,Suez canal disruption analysis of impact on tanker market by signal group,LLaMA Ground Truth / Suez,Suez,7.0,HIGH,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0478,2026-08-20T08:00:00Z,Suez canal blockage indias 4 point plan to deal with situation,LLaMA Ground Truth / Suez,Suez,7.0,HIGH,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0479,2026-08-20T08:00:00Z,Expensive suez canal blockage finally cleared,LLaMA Ground Truth / Suez,Suez,1.0,LOW,Suez disruption easing or cleared,https://krude.energy/intelligence
EVT_0480,2026-08-20T08:00:00Z,Suez blockade impending lessons,LLaMA Ground Truth / Suez,Suez,3.0,MEDIUM,Suez disruption easing or cleared,https://krude.energy/intelligence
EVT_0481,2026-08-20T08:00:00Z,Explained suez canal blockade is costing world trade in billions every day,LLaMA Ground Truth / Suez,Suez,8.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0482,2026-08-20T08:00:00Z,Suez blockage will hasten global supply chain shift says maersk boss,LLaMA Ground Truth / Suez,Suez,4.0,MEDIUM,Suez disruption easing or cleared,https://krude.energy/intelligence
EVT_0483,2026-08-20T08:00:00Z,With ship now freed a probe into suez canal blockage begins,LLaMA Ground Truth / Suez,Suez,2.0,LOW,Suez disruption easing or cleared,https://krude.energy/intelligence
EVT_0484,2026-08-20T08:00:00Z,Learningsfrom the suezcanal blockage,LLaMA Ground Truth / Suez,Suez,3.0,MEDIUM,Suez disruption easing or cleared,https://krude.energy/intelligence
EVT_0485,2026-08-20T08:00:00Z,Suez canal ship blocked stuck tugboat egypt ever given,LLaMA Ground Truth / Suez,Suez,9.0,CRITICAL,Suez Canal blocked or navigation suspended,https://krude.energy/intelligence
EVT_0486,2026-08-20T08:00:00Z,Suez blockage may lead large reinsurance,LLaMA Ground Truth / Other Maritime Route,Other,6.0,HIGH,Freight or war-risk insurance cost moving on corridor risk,https://krude.energy/intelligence
EVT_0487,2026-08-20T08:00:00Z,Traffic jam eases further in suez canal after ship unblocked,LLaMA Ground Truth / Suez,Suez,1.0,LOW,Suez disruption easing or cleared,https://krude.energy/intelligence
EVT_0488,2026-08-20T08:00:00Z,Chinese gas pipelines guards attacked pdf supporters arrested,LLaMA Ground Truth / Infrastructure,Other,6.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0489,2026-08-20T08:00:00Z,Opec compliance with oil output cuts near 130 in january source says,LLaMA Ground Truth / OPEC/Production,Other,4.0,MEDIUM,OPEC or producer output policy,https://krude.energy/intelligence
EVT_0490,2026-08-20T08:00:00Z,Australia imposes sanctions on russia over ukraine,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0491,2026-08-20T08:00:00Z,India plans to set up rupee trade accounts with russia to soften sanctions blow,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0492,2026-08-20T08:00:00Z,Indian oil wont accept russian crude on board for free report,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0493,2026-08-20T08:00:00Z,Russian oil imports,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0494,2026-08-20T08:00:00Z,White house says no talks about lifting venezuela oil sanctions,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0495,2026-08-20T08:00:00Z,Ukraine war india indicates preparedness to release oil reserves,LLaMA Ground Truth / Infrastructure,Other,6.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0496,2026-08-20T08:00:00Z,India considers buying discounted russian oil commodities officials say,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0497,2026-08-20T08:00:00Z,Indian oil corporation buys 3 million barrels of russian urals at discounted rate report,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0498,2026-08-20T08:00:00Z,India hopes for oil from venezuela iran higher output from opec&source=24,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0499,2026-08-20T08:00:00Z,India is in talks with russia to buy crude oil,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0500,2026-08-20T08:00:00Z,Indias oil purchases from russia wont violate us sanctions bidens spokesperson&source=24,LLaMA Ground Truth / Sanctions Policy,Other,3.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0501,2026-08-20T08:00:00Z,Will india continue to import crude oil from russia,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0502,2026-08-20T08:00:00Z,Putin set to be bailed out with billions as india seeks further investment to the russian oil and gas sector,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0503,2026-08-20T08:00:00Z,Indian refiners hike crude processing in february to meet demand rise,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,"Routine trade, import or production statistic",https://krude.energy/intelligence
EVT_0504,2026-08-20T08:00:00Z,India russia sanctions,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0505,2026-08-20T08:00:00Z,Indian refiners make fresh purchase of russian oil despite us warning,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0506,2026-08-20T08:00:00Z,It s natural india s foreign minister defends inking cheap russian oil deals p5a9x4,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0507,2026-08-20T08:00:00Z,Us will allow india to buy russian oil threatens sanctions if new delhi buys too much report,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0508,2026-08-20T08:00:00Z,India foils attempt of chinese hackers to disrupt ladakh power grid,LLaMA Ground Truth / Infrastructure,Other,6.0,HIGH,"Energy infrastructure incident, outage or attack",https://krude.energy/intelligence
EVT_0509,2026-08-20T08:00:00Z,Pm modi biden talks constructive india not violating any sanctions by importing russian oil us,LLaMA Ground Truth / Sanctions Policy,Other,3.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0510,2026-08-20T08:00:00Z,India s total purchases of russian oil for month less than what europe does in afternoon jaishankar in us during dialogue,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0511,2026-08-20T08:00:00Z,India us talks india us relations india us 2 plus 2 talks anthony blinken superb sena leaders shout out to s jaishankar on russian oil retort,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0512,2026-08-20T08:00:00Z,Biden urges modi not to step up indian use of russian oil,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0513,2026-08-20T08:00:00Z,Us issues russia sanctions warning,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0514,2026-08-20T08:00:00Z,Indias russian dealings have left bidens geopolitical oil strategy in tatters&source=138,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0515,2026-08-20T08:00:00Z,Live updates greece announces russian oil tanker seized,LLaMA Ground Truth / Tanker Incident,Other,7.0,HIGH,Confirmed vessel seizure or detention,https://krude.energy/intelligence
EVT_0516,2026-08-20T08:00:00Z,Eu planning 6th package of sanctions against russia,LLaMA Ground Truth / Sanctions Policy,Other,5.0,HIGH,"Sanctions tightened, extended or threatened",https://krude.energy/intelligence
EVT_0517,2026-08-20T08:00:00Z,India finds russian oil an irresistible deal no matter the diplomatic cost,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0518,2026-08-20T08:00:00Z,Russia india china would benefit from eu oil embargo report,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0519,2026-08-20T08:00:00Z,Irans oil sector growth proves us sanctions failure minister,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0520,2026-08-20T08:00:00Z,Venezuela confirms us decision to ease oil sanctions,LLaMA Ground Truth / Sanctions Policy,Other,2.0,LOW,"Sanctions relief, waiver or exemption",https://krude.energy/intelligence
EVT_0521,2026-08-20T08:00:00Z,Indian government in talks with russia over a deal to buy oil at discounted rates hpcl,LLaMA Ground Truth / India-Russia Trade,Other,4.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0522,2026-08-20T08:00:00Z,Khamenei says two tankers were seized by irgc after greece stole iranian oil,LLaMA Ground Truth / Hormuz,Hormuz,8.0,CRITICAL,Vessel attacked or seized at the Strait of Hormuz,https://krude.energy/intelligence
EVT_0523,2026-08-20T08:00:00Z,India china growing markets for shunned russian oil,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0524,2026-08-20T08:00:00Z,"News::india, iran reaffirm cooperation on chabahar port, key transit hub for central asia",LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0525,2026-08-20T08:00:00Z,Russia becomes indias second biggest oil exporter trade sources data show.,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0526,2026-08-20T08:00:00Z,Russia indias 2nd largest oil,LLaMA Ground Truth / India-Russia Trade,Other,3.0,MEDIUM,India-Russia crude trade development,https://krude.energy/intelligence
EVT_0527,2026-08-20T08:00:00Z,Iranian tanker seized by greece on behalf of u s released,LLaMA Ground Truth / Tanker Incident,Other,2.0,LOW,"Aftermath of vessel incident, crew or release status",https://krude.energy/intelligence
EVT_0528,2026-08-20T08:00:00Z,Demand concerns in china overshadow tight supply pushing oil up,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0529,2026-08-20T08:00:00Z,Oil only few safety valves left iifl securities,LLaMA Ground Truth / Other,Other,4.0,MEDIUM,Oil price move driven by supply risk,https://krude.energy/intelligence
EVT_0530,2026-08-20T08:00:00Z,Landmark trade deal india russia iran conduct business through insts corridor,LLaMA Ground Truth / Other,Other,2.0,LOW,India crude sourcing or supplier development,https://krude.energy/intelligence
EVT_0531,2026-08-20T08:00:00Z,Us navy iran tense encounter strait hormuz,LLaMA Ground Truth / Hormuz,Hormuz,7.0,HIGH,Naval deployment or escort operation at Hormuz,https://krude.energy/intelligence
EVT_0532,2026-08-20T08:00:00Z,Brics partners may offer russia a way out of sanctions impasse,LLaMA Ground Truth / Sanctions Policy,Other,4.0,MEDIUM,Sanctions policy development affecting oil trade,https://krude.energy/intelligence
EVT_0533,2026-08-20T08:00:00Z,Sri lanka pm says economy has collapsed unable to buy oil,LLaMA Ground Truth / Other,Other,3.0,MEDIUM,India crude sourcing or supplier development,https://krude.energy/intelligence
